tool,issues_count,file,line,code,message
tsc,216,report-ui/src/components/JourneyDetailPanel.tsx,81,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyDetailPanel.tsx,82,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyDetailPanel.tsx,87,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyDetailPanel.tsx,97,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyDetailPanel.tsx,98,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyDetailPanel.tsx,101,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyList.tsx,4,TS6142,"Module './JourneyRow' was resolved to '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/JourneyRow.tsx', but '--jsx' is not set."
tsc,216,report-ui/src/components/JourneyList.tsx,20,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyList.tsx,21,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyList.tsx,22,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyList.tsx,25,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyList.tsx,30,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyList.tsx,32,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyList.tsx,45,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyList.tsx,51,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyList.tsx,52,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyRow.tsx,18,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyRow.tsx,19,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyRow.tsx,20,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyRow.tsx,21,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyRow.tsx,27,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyRow.tsx,28,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyRow.tsx,29,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyRow.tsx,34,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyRow.tsx,35,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyRow.tsx,45,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyRow.tsx,54,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyRow.tsx,56,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyRow.tsx,57,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyRow.tsx,60,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyRow.tsx,66,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/JourneyRow.tsx,72,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/OutcomePanel.tsx,19,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/OutcomePanel.tsx,20,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/OutcomePanel.tsx,25,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/OutcomePanel.tsx,32,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/OutcomePanel.tsx,33,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/OutcomePanel.tsx,34,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/OutcomePanel.tsx,35,TS2550,Property 'replaceAll' does not exist on type 'string'. Do you need to change your target library? Try changing the 'lib' compiler option to 'es2021' or later.
tsc,216,report-ui/src/components/OutcomePanel.tsx,37,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/OutcomePanel.tsx,41,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/OutcomePanel.tsx,42,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/OutcomePanel.tsx,51,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/OutcomePanel.tsx,56,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/OutcomePanel.tsx,58,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/OutcomePanel.tsx,70,TS2550,Property 'replaceAll' does not exist on type 'string'. Do you need to change your target library? Try changing the 'lib' compiler option to 'es2021' or later.
tsc,216,report-ui/src/components/OutcomePanel.tsx,76,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/OutcomePanel.tsx,78,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/OutcomePanel.tsx,96,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/OutcomePanel.tsx,105,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/PageReference.tsx,15,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/PageReference.tsx,16,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/PageReference.tsx,19,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/PageReference.tsx,21,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/PageReference.tsx,25,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/PageReference.tsx,28,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/PageReference.tsx,29,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/PageReference.tsx,32,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/PageReference.tsx,37,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StateGraph.tsx,26,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StateGraph.tsx,34,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StateGraph.tsx,35,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StateGraph.tsx,36,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StateGraph.tsx,37,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StateGraph.tsx,38,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StateGraph.tsx,39,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StateGraph.tsx,40,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StateGraph.tsx,42,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StateGraph.tsx,43,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StateGraph.tsx,44,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StateGraph.tsx,45,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StateGraph.tsx,177,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StateGraph.tsx,178,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StateGraph.tsx,179,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StateGraph.tsx,182,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StateGraph.tsx,186,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StateGraph.tsx,187,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StateGraph.tsx,188,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StateGraph.tsx,190,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StateGraph.tsx,191,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StatsSummary.tsx,19,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StatsSummary.tsx,20,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StatsSummary.tsx,23,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StatsSummary.tsx,26,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StatsSummary.tsx,27,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StatsSummary.tsx,46,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StatsSummary.tsx,47,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StatsSummary.tsx,50,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StatsSummary.tsx,51,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StatsSummary.tsx,52,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StatsSummary.tsx,53,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StatsSummary.tsx,54,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StatsSummary.tsx,56,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StatsSummary.tsx,57,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StatsSummary.tsx,58,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StatsSummary.tsx,59,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StatsSummary.tsx,60,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StatsSummary.tsx,61,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StatsSummary.tsx,63,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StatsSummary.tsx,64,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StatsSummary.tsx,65,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StatsSummary.tsx,68,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StatsSummary.tsx,69,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StatsSummary.tsx,70,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StepTimeline.tsx,2,TS6142,"Module './StepTimelineNode' was resolved to '/Users/eiteldagnin/Code/ui-framework/report-ui/src/components/StepTimelineNode.tsx', but '--jsx' is not set."
tsc,216,report-ui/src/components/StepTimeline.tsx,11,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StepTimeline.tsx,18,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StepTimeline.tsx,22,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StepTimeline.tsx,30,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StepTimeline.tsx,39,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StepTimeline.tsx,41,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StepTimeline.tsx,43,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StepTimeline.tsx,45,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StepTimeline.tsx,46,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StepTimeline.tsx,48,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StepTimeline.tsx,49,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StepTimeline.tsx,52,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StepTimeline.tsx,55,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StepTimeline.tsx,62,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StepTimelineNode.tsx,13,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StepTimelineNode.tsx,20,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StepTimelineNode.tsx,24,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StepTimelineNode.tsx,40,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StepTimelineNode.tsx,42,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StepTimelineNode.tsx,45,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StepTimelineNode.tsx,46,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StepTimelineNode.tsx,49,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StepTimelineNode.tsx,50,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StepTimelineNode.tsx,51,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StepTimelineNode.tsx,54,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
tsc,216,report-ui/src/components/StepTimelineNode.tsx,57,TS2550,Property 'replaceAll' does not exist on type 'string'. Do you need to change your target library? Try changing the 'lib' compiler option to 'es2021' or later.
tsc,216,report-ui/src/components/StepTimelineNode.tsx,61,TS17004,Cannot use JSX unless the '--jsx' flag is provided.
